,ParticipantID,Rating,WhatWasRating,StimName,TarGen_FM,TarRace,ParGen,ParRace,ParAge
108056,5366839674,5,agg,CFD-BM-228-145-N.jpg,1,1,1,0,19
108057,5366839674,5,agg,CFD-BM-216-088-N.jpg,1,1,1,0,19
108060,5366839674,4,agg,CFD-BM-221-198-N.jpg,1,1,1,0,19
108062,5366839674,5,agg,mb007.jpg,1,1,1,0,19
108064,5366839674,6,agg,CFD-BM-034-031-N.jpg,1,1,1,0,19
108067,5366839674,7,agg,bm01.jpg,1,1,1,0,19
108071,5366839674,5,agg,CFD-BM-212-117-N.jpg,1,1,1,0,19
113957,5606712211,5,agg,CFD-BM-022-022-N.jpg,1,1,0,0,57
113960,5606712211,4,agg,mb021.jpg,1,1,0,0,57
113964,5606712211,6,agg,CFD-BM-251-013-N.jpg,1,1,0,0,57
113965,5606712211,5,agg,CFD-BM-235-226-N.jpg,1,1,0,0,57
113966,5606712211,4,agg,CFD-BM-217-082-N.jpg,1,1,0,0,57
113967,5606712211,7,agg,mb026.jpg,1,1,0,0,57
113970,5606712211,7,agg,CFD-BM-025-035-N.jpg,1,1,0,0,57
113971,5606712211,6,agg,CFD-BM-213-134-N.jpg,1,1,0,0,57
113973,5606712211,6,agg,mb039.jpg,1,1,0,0,57
113974,5606712211,7,agg,CFD-BM-253-004-N.jpg,1,1,0,0,57
113975,5606712211,7,agg,mb006.jpg,1,1,0,0,57
113983,5606712211,7,agg,mb014.jpg,1,1,0,0,57
113985,5606712211,5,agg,CFD-BM-019-002-N.jpg,1,1,0,0,57
113990,5606712211,7,agg,mb028.jpg,1,1,0,0,57
113993,5606712211,5,agg,mb029.jpg,1,1,0,0,57
113996,5606712211,4,agg,CFD-BM-222-173-N.jpg,1,1,0,0,57
114000,5606712211,5,agg,mb042.jpg,1,1,0,0,57
114001,5606712211,5,agg,mb005.jpg,1,1,0,0,57
114004,5606712211,4,agg,bm13.jpg,1,1,0,0,57
114005,5606712211,4,agg,137_03.jpg,1,1,0,0,57
114009,5606712211,5,agg,CFD-BM-030-003-N.jpg,1,1,0,0,57
114013,5606712211,6,agg,CFD-BM-017-021-N.jpg,1,1,0,0,57
114014,5606712211,6,agg,bm05.jpg,1,1,0,0,57
114018,5606712211,5,agg,CFD-BM-211-174-N.jpg,1,1,0,0,57
114021,5606712211,4,agg,mb041.jpg,1,1,0,0,57
114036,5606712211,5,agg,CFD-BM-028-002-N.jpg,1,1,0,0,57
114039,5606712211,4,agg,mb025.jpg,1,1,0,0,57
114040,5606712211,5,agg,114_03.jpg,1,1,0,0,57
114047,5606712211,5,agg,mb030.jpg,1,1,0,0,57
114050,5606712211,7,agg,bm11.jpg,1,1,0,0,57
114051,5606712211,6,agg,bm06.jpg,1,1,0,0,57
114052,5606712211,4,agg,CFD-BM-044-001-N.jpg,1,1,0,0,57
114055,5606712211,5,agg,CFD-BM-040-002-N.jpg,1,1,0,0,57
114790,5628716633,3,agg,CFD-BM-211-174-N.jpg,1,1,1,0,22
114796,5628716633,5,agg,114_03.jpg,1,1,1,0,22
114798,5628716633,3,agg,CFD-BM-251-013-N.jpg,1,1,1,0,22
114801,5628716633,6,agg,bm11.jpg,1,1,1,0,22
114806,5628716633,3,agg,mb005.jpg,1,1,1,0,22
114813,5628716633,3,agg,CFD-BM-040-002-N.jpg,1,1,1,0,22
114814,5628716633,2,agg,CFD-BM-019-002-N.jpg,1,1,1,0,22
114816,5628716633,5,agg,mb042.jpg,1,1,1,0,22
114820,5628716633,5,agg,CFD-BM-028-002-N.jpg,1,1,1,0,22
114821,5628716633,4,agg,mb029.jpg,1,1,1,0,22
114823,5628716633,5,agg,mb039.jpg,1,1,1,0,22
114827,5628716633,3,agg,137_03.jpg,1,1,1,0,22
114828,5628716633,5,agg,mb030.jpg,1,1,1,0,22
114829,5628716633,3,agg,mb021.jpg,1,1,1,0,22
114830,5628716633,5,agg,CFD-BM-025-035-N.jpg,1,1,1,0,22
114831,5628716633,6,agg,CFD-BM-222-173-N.jpg,1,1,1,0,22
114838,5628716633,3,agg,CFD-BM-253-004-N.jpg,1,1,1,0,22
114840,5628716633,4,agg,CFD-BM-017-021-N.jpg,1,1,1,0,22
114846,5628716633,2,agg,bm13.jpg,1,1,1,0,22
114849,5628716633,7,agg,mb014.jpg,1,1,1,0,22
114855,5628716633,3,agg,CFD-BM-213-134-N.jpg,1,1,1,0,22
114856,5628716633,5,agg,CFD-BM-030-003-N.jpg,1,1,1,0,22
114857,5628716633,5,agg,CFD-BM-235-226-N.jpg,1,1,1,0,22
114869,5628716633,1,agg,mb041.jpg,1,1,1,0,22
114872,5628716633,3,agg,CFD-BM-022-022-N.jpg,1,1,1,0,22
114873,5628716633,5,agg,mb026.jpg,1,1,1,0,22
114876,5628716633,6,agg,CFD-BM-044-001-N.jpg,1,1,1,0,22
114879,5628716633,6,agg,bm05.jpg,1,1,1,0,22
114880,5628716633,2,agg,mb025.jpg,1,1,1,0,22
114884,5628716633,3,agg,mb006.jpg,1,1,1,0,22
114885,5628716633,2,agg,CFD-BM-217-082-N.jpg,1,1,1,0,22
114888,5628716633,5,agg,bm06.jpg,1,1,1,0,22
114889,5628716633,7,agg,mb028.jpg,1,1,1,0,22
115438,5657839288,2,agg,bf03.jpg,0,1,0,0,27
115442,5657839288,2,agg,CFD-BF-049-032-N.jpg,0,1,0,0,27
115443,5657839288,3,agg,bf10.jpg,0,1,0,0,27
115444,5657839288,3,agg,bf13.jpg,0,1,0,0,27
115452,5657839288,2,agg,062_03.jpg,0,1,0,0,27
115455,5657839288,4,agg,CFD-BF-239-180-N.jpg,0,1,0,0,27
115459,5657839288,7,agg,CFD-BF-247-179-N.jpg,0,1,0,0,27
115461,5657839288,4,agg,CFD-BF-253-202-N.jpg,0,1,0,0,27
115462,5657839288,5,agg,12F_NE_C.jpg,0,1,0,0,27
115463,5657839288,3,agg,CFD-BF-225-192-N.jpg,0,1,0,0,27
115464,5657839288,2,agg,CFD-BF-233-116-N.jpg,0,1,0,0,27
115466,5657839288,5,agg,CFD-BF-245-178-N.jpg,0,1,0,0,27
115471,5657839288,4,agg,129_03.jpg,0,1,0,0,27
115473,5657839288,2,agg,CFD-BF-207-004-N.jpg,0,1,0,0,27
115474,5657839288,5,agg,CFD-BF-255-140-N.jpg,0,1,0,0,27
115475,5657839288,4,agg,CFD-BF-222-240-N.jpg,0,1,0,0,27
115476,5657839288,3,agg,TMBfemale25neutral.jpg,0,1,0,0,27
115479,5657839288,7,agg,bf05.jpg,0,1,0,0,27
115483,5657839288,3,agg,WBfemale28neutral.jpg,0,1,0,0,27
115487,5657839288,5,agg,CFD-BF-249-091-N.jpg,0,1,0,0,27
115489,5657839288,2,agg,CFD-BF-212-315-N.jpg,0,1,0,0,27
115493,5657839288,4,agg,CFD-BF-230-189-N.jpg,0,1,0,0,27
115494,5657839288,3,agg,TMBfemale37neutral.jpg,0,1,0,0,27
115501,5657839288,6,agg,CFD-BF-050-003-N.jpg,0,1,0,0,27
115503,5657839288,6,agg,CFD-BF-224-002-N.jpg,0,1,0,0,27
115504,5657839288,5,agg,CFD-BF-209-172-N.jpg,0,1,0,0,27
115509,5657839288,5,agg,CFD-BF-244-231-N.jpg,0,1,0,0,27
115510,5657839288,5,agg,EMBfemale20neutral.jpg,0,1,0,0,27
115511,5657839288,4,agg,bf11.jpg,0,1,0,0,27
115518,5657839288,5,agg,CFD-BF-234-167-N.jpg,0,1,0,0,27
115519,5657839288,5,agg,CFD-BF-047-003-N.jpg,0,1,0,0,27
115520,5657839288,5,agg,CFD-BF-240-179-N.jpg,0,1,0,0,27
115521,5657839288,5,agg,CFD-BF-214-308-N.jpg,0,1,0,0,27
115532,5657839288,4,agg,bf02.jpg,0,1,0,0,27
115586,5661631905,4,agg,129_03.jpg,0,1,1,0,47
115587,5661631905,5,agg,CFD-BF-253-202-N.jpg,0,1,1,0,47
115588,5661631905,6,agg,CFD-BF-244-231-N.jpg,0,1,1,0,47
115589,5661631905,6,agg,CFD-BF-224-002-N.jpg,0,1,1,0,47
115591,5661631905,6,agg,CFD-BF-230-189-N.jpg,0,1,1,0,47
115592,5661631905,4,agg,WBfemale28neutral.jpg,0,1,1,0,47
115593,5661631905,5,agg,CFD-BF-225-192-N.jpg,0,1,1,0,47
115596,5661631905,4,agg,CFD-BF-240-179-N.jpg,0,1,1,0,47
115600,5661631905,4,agg,TMBfemale25neutral.jpg,0,1,1,0,47
115602,5661631905,5,agg,062_03.jpg,0,1,1,0,47
115605,5661631905,3,agg,CFD-BF-049-032-N.jpg,0,1,1,0,47
115606,5661631905,4,agg,CFD-BF-245-178-N.jpg,0,1,1,0,47
115610,5661631905,4,agg,bf13.jpg,0,1,1,0,47
115613,5661631905,4,agg,CFD-BF-233-116-N.jpg,0,1,1,0,47
115614,5661631905,3,agg,bf05.jpg,0,1,1,0,47
115616,5661631905,6,agg,CFD-BF-234-167-N.jpg,0,1,1,0,47
115620,5661631905,3,agg,EMBfemale20neutral.jpg,0,1,1,0,47
115623,5661631905,5,agg,bf11.jpg,0,1,1,0,47
115628,5661631905,5,agg,TMBfemale37neutral.jpg,0,1,1,0,47
115629,5661631905,4,agg,bf03.jpg,0,1,1,0,47
115632,5661631905,4,agg,12F_NE_C.jpg,0,1,1,0,47
115633,5661631905,4,agg,bf02.jpg,0,1,1,0,47
115634,5661631905,5,agg,CFD-BF-239-180-N.jpg,0,1,1,0,47
115642,5661631905,4,agg,CFD-BF-247-179-N.jpg,0,1,1,0,47
115648,5661631905,6,agg,CFD-BF-050-003-N.jpg,0,1,1,0,47
115652,5661631905,4,agg,CFD-BF-249-091-N.jpg,0,1,1,0,47
115653,5661631905,5,agg,CFD-BF-214-308-N.jpg,0,1,1,0,47
115654,5661631905,5,agg,CFD-BF-255-140-N.jpg,0,1,1,0,47
115664,5661631905,3,agg,CFD-BF-209-172-N.jpg,0,1,1,0,47
115665,5661631905,2,agg,CFD-BF-212-315-N.jpg,0,1,1,0,47
115666,5661631905,4,agg,bf10.jpg,0,1,1,0,47
115669,5661631905,4,agg,CFD-BF-222-240-N.jpg,0,1,1,0,47
115674,5661631905,5,agg,CFD-BF-047-003-N.jpg,0,1,1,0,47
115675,5661631905,4,agg,CFD-BF-207-004-N.jpg,0,1,1,0,47
116091,5685452627,4,agg,CFD-BF-034-002-N.jpg,0,1,1,0,36
116093,5685452627,3,agg,CFD-BF-015-004-N.jpg,0,1,1,0,36
116095,5685452627,5,agg,CFD-BF-038-037-N.jpg,0,1,1,0,36
116096,5685452627,4,agg,CFD-BF-024-002-N.jpg,0,1,1,0,36
116097,5685452627,3,agg,CFD-BF-036-027-N.jpg,0,1,1,0,36
116098,5685452627,5,agg,CFD-BF-045-003-N.jpg,0,1,1,0,36
116099,5685452627,4,agg,CFD-BF-028-001-N.jpg,0,1,1,0,36
116108,5685452627,3,agg,CFD-BF-014-002-N.jpg,0,1,1,0,36
116109,5685452627,4,agg,CFD-BF-016-017-N.jpg,0,1,1,0,36
116112,5685452627,3,agg,CFD-BF-025-002-N.jpg,0,1,1,0,36
116113,5685452627,5,agg,CFD-BF-004-014-N.jpg,0,1,1,0,36
116115,5685452627,4,agg,CFD-BF-246-170-N.jpg,0,1,1,0,36
116116,5685452627,4,agg,CFD-BF-001-025-N.jpg,0,1,1,0,36
116117,5685452627,5,agg,CFD-BF-029-031-N.jpg,0,1,1,0,36
116119,5685452627,2,agg,CFD-BF-003-003-N.jpg,0,1,1,0,36
116121,5685452627,4,agg,CFD-BF-031-002-N.jpg,0,1,1,0,36
116122,5685452627,5,agg,CFD-BF-011-002-N.jpg,0,1,1,0,36
116123,5685452627,4,agg,CFD-BF-012-001-N.jpg,0,1,1,0,36
116124,5685452627,4,agg,CFD-BF-019-001-N.jpg,0,1,1,0,36
116125,5685452627,3,agg,CFD-BF-009-002-N.jpg,0,1,1,0,36
116130,5685452627,3,agg,CFD-BF-010-001-N.jpg,0,1,1,0,36
116133,5685452627,5,agg,CFD-BF-008-001-N.jpg,0,1,1,0,36
116135,5685452627,3,agg,CFD-BF-006-017-N.jpg,0,1,1,0,36
116136,5685452627,3,agg,CFD-BF-013-001-N.jpg,0,1,1,0,36
116137,5685452627,3,agg,CFD-BF-043-003-N.jpg,0,1,1,0,36
116139,5685452627,4,agg,CFD-BF-023-010-N.jpg,0,1,1,0,36
116142,5685452627,5,agg,CFD-BF-032-038-N.jpg,0,1,1,0,36
116149,5685452627,3,agg,CFD-BF-030-002-N.jpg,0,1,1,0,36
116150,5685452627,4,agg,CFD-BF-033-028-N.jpg,0,1,1,0,36
116152,5685452627,3,agg,CFD-BF-251-211-N.jpg,0,1,1,0,36
116153,5685452627,5,agg,CFD-BF-044-034-N.jpg,0,1,1,0,36
116156,5685452627,4,agg,CFD-BF-027-002-N.jpg,0,1,1,0,36
116157,5685452627,5,agg,CFD-BF-248-149-N.jpg,0,1,1,0,36
116158,5685452627,3,agg,CFD-BF-041-001-N.jpg,0,1,1,0,36
116159,5685452627,3,agg,CFD-BF-037-022-N.jpg,0,1,1,0,36
116160,5685452627,4,agg,CFD-BF-020-002-N.jpg,0,1,1,0,36
116162,5685452627,3,agg,CFD-BF-035-001-N.jpg,0,1,1,0,36
116163,5685452627,3,agg,CFD-BF-002-001-N.jpg,0,1,1,0,36
116166,5685452627,3,agg,CFD-BF-039-031-N.jpg,0,1,1,0,36
116169,5685452627,3,agg,CFD-BF-018-039-N.jpg,0,1,1,0,36
116170,5685452627,3,agg,CFD-BF-021-013-N.jpg,0,1,1,0,36
116171,5685452627,4,agg,CFD-BF-007-001-N.jpg,0,1,1,0,36
116174,5685452627,5,agg,CFD-BF-005-001-N.jpg,0,1,1,0,36
116181,5685452627,4,agg,CFD-BF-042-026-N.jpg,0,1,1,0,36
116188,5685452627,3,agg,CFD-BF-040-003-N.jpg,0,1,1,0,36
118689,5818231155,1,agg,42M_NE_C.jpg,1,1,1,0,31
118692,5818231155,1,agg,CFD-BM-036-003-N.jpg,1,1,1,0,31
118695,5818231155,6,agg,40M_NE_C.jpg,1,1,1,0,31
118696,5818231155,2,agg,CFD-BM-020-001-N.jpg,1,1,1,0,31
118698,5818231155,2,agg,bm01.jpg,1,1,1,0,31
118703,5818231155,2,agg,CFD-BM-225-154-N.jpg,1,1,1,0,31
118704,5818231155,2,agg,bm14.jpg,1,1,1,0,31
118708,5818231155,3,agg,mb048.jpg,1,1,1,0,31
118711,5818231155,3,agg,CFD-BM-206-114-N.jpg,1,1,1,0,31
118712,5818231155,4,agg,CFD-BM-212-117-N.jpg,1,1,1,0,31
118714,5818231155,2,agg,mb009.jpg,1,1,1,0,31
118717,5818231155,1,agg,CFD-BM-216-088-N.jpg,1,1,1,0,31
118718,5818231155,6,agg,CFD-BM-219-141-N.jpg,1,1,1,0,31
118721,5818231155,2,agg,mb046.jpg,1,1,1,0,31
118725,5818231155,5,agg,38M_NE_C.jpg,1,1,1,0,31
118732,5818231155,2,agg,CFD-BM-034-031-N.jpg,1,1,1,0,31
118736,5818231155,2,agg,CFD-BM-200-046-N.jpg,1,1,1,0,31
118740,5818231155,3,agg,043_03.jpg,1,1,1,0,31
118749,5818231155,5,agg,bm07.jpg,1,1,1,0,31
118750,5818231155,5,agg,mb027.jpg,1,1,1,0,31
118753,5818231155,3,agg,CFD-BM-203-001-N.jpg,1,1,1,0,31
118754,5818231155,3,agg,bm02.jpg,1,1,1,0,31
118757,5818231155,5,agg,CFD-BM-221-198-N.jpg,1,1,1,0,31
118758,5818231155,3,agg,CFD-BM-228-145-N.jpg,1,1,1,0,31
118759,5818231155,3,agg,bm08.jpg,1,1,1,0,31
118762,5818231155,4,agg,CFD-BM-230-232-N.jpg,1,1,1,0,31
118763,5818231155,2,agg,CFD-BM-029-024-N.jpg,1,1,1,0,31
118765,5818231155,2,agg,CFD-BM-012-018-N.jpg,1,1,1,0,31
118769,5818231155,2,agg,mb007.jpg,1,1,1,0,31
118770,5818231155,5,agg,mb002.jpg,1,1,1,0,31
118782,5818231155,2,agg,mb040.jpg,1,1,1,0,31
118784,5818231155,3,agg,mb038.jpg,1,1,1,0,31
118788,5818231155,3,agg,mb008.jpg,1,1,1,0,31
122160,5992519369,2,agg,CFD-BF-042-026-N.jpg,0,1,0,0,34
122164,5992519369,5,agg,CFD-BF-004-014-N.jpg,0,1,0,0,34
122165,5992519369,5,agg,CFD-BF-031-002-N.jpg,0,1,0,0,34
122166,5992519369,3,agg,CFD-BF-021-013-N.jpg,0,1,0,0,34
122170,5992519369,5,agg,CFD-BF-016-017-N.jpg,0,1,0,0,34
122171,5992519369,5,agg,CFD-BF-029-031-N.jpg,0,1,0,0,34
122175,5992519369,3,agg,CFD-BF-015-004-N.jpg,0,1,0,0,34
122176,5992519369,2,agg,CFD-BF-014-002-N.jpg,0,1,0,0,34
122180,5992519369,1,agg,CFD-BF-003-003-N.jpg,0,1,0,0,34
122183,5992519369,2,agg,CFD-BF-028-001-N.jpg,0,1,0,0,34
122186,5992519369,1,agg,CFD-BF-251-211-N.jpg,0,1,0,0,34
122188,5992519369,5,agg,CFD-BF-045-003-N.jpg,0,1,0,0,34
122192,5992519369,2,agg,CFD-BF-007-001-N.jpg,0,1,0,0,34
122193,5992519369,4,agg,CFD-BF-010-001-N.jpg,0,1,0,0,34
122194,5992519369,5,agg,CFD-BF-024-002-N.jpg,0,1,0,0,34
122198,5992519369,4,agg,CFD-BF-006-017-N.jpg,0,1,0,0,34
122199,5992519369,2,agg,CFD-BF-030-002-N.jpg,0,1,0,0,34
122200,5992519369,5,agg,CFD-BF-034-002-N.jpg,0,1,0,0,34
122202,5992519369,4,agg,CFD-BF-011-002-N.jpg,0,1,0,0,34
122204,5992519369,4,agg,CFD-BF-035-001-N.jpg,0,1,0,0,34
122210,5992519369,5,agg,CFD-BF-246-170-N.jpg,0,1,0,0,34
122211,5992519369,1,agg,CFD-BF-041-001-N.jpg,0,1,0,0,34
122213,5992519369,3,agg,CFD-BF-248-149-N.jpg,0,1,0,0,34
122214,5992519369,2,agg,CFD-BF-036-027-N.jpg,0,1,0,0,34
122216,5992519369,3,agg,CFD-BF-019-001-N.jpg,0,1,0,0,34
122218,5992519369,4,agg,CFD-BF-001-025-N.jpg,0,1,0,0,34
122219,5992519369,6,agg,CFD-BF-044-034-N.jpg,0,1,0,0,34
122222,5992519369,4,agg,CFD-BF-033-028-N.jpg,0,1,0,0,34
122224,5992519369,1,agg,CFD-BF-013-001-N.jpg,0,1,0,0,34
122229,5992519369,3,agg,CFD-BF-025-002-N.jpg,0,1,0,0,34
122231,5992519369,4,agg,CFD-BF-040-003-N.jpg,0,1,0,0,34
122232,5992519369,7,agg,CFD-BF-038-037-N.jpg,0,1,0,0,34
122234,5992519369,1,agg,CFD-BF-018-039-N.jpg,0,1,0,0,34
122235,5992519369,3,agg,CFD-BF-039-031-N.jpg,0,1,0,0,34
122236,5992519369,1,agg,CFD-BF-002-001-N.jpg,0,1,0,0,34
122237,5992519369,6,agg,CFD-BF-009-002-N.jpg,0,1,0,0,34
122241,5992519369,4,agg,CFD-BF-023-010-N.jpg,0,1,0,0,34
122242,5992519369,3,agg,CFD-BF-005-001-N.jpg,0,1,0,0,34
122243,5992519369,4,agg,CFD-BF-027-002-N.jpg,0,1,0,0,34
122247,5992519369,5,agg,CFD-BF-032-038-N.jpg,0,1,0,0,34
122249,5992519369,4,agg,CFD-BF-020-002-N.jpg,0,1,0,0,34
122251,5992519369,2,agg,CFD-BF-043-003-N.jpg,0,1,0,0,34
122252,5992519369,5,agg,CFD-BF-008-001-N.jpg,0,1,0,0,34
122254,5992519369,2,agg,CFD-BF-037-022-N.jpg,0,1,0,0,34
122257,5992519369,2,agg,CFD-BF-012-001-N.jpg,0,1,0,0,34
130490,6416485466,6,agg,CFD-BM-230-232-N.jpg,1,1,0,0,57
130492,6416485466,2,agg,mb007.jpg,1,1,0,0,57
130494,6416485466,5,agg,40M_NE_C.jpg,1,1,0,0,57
130497,6416485466,3,agg,mb046.jpg,1,1,0,0,57
130503,6416485466,2,agg,bm02.jpg,1,1,0,0,57
130505,6416485466,2,agg,CFD-BM-020-001-N.jpg,1,1,0,0,57
130507,6416485466,4,agg,mb038.jpg,1,1,0,0,57
130516,6416485466,4,agg,CFD-BM-200-046-N.jpg,1,1,0,0,57
130517,6416485466,4,agg,CFD-BM-206-114-N.jpg,1,1,0,0,57
130521,6416485466,3,agg,CFD-BM-221-198-N.jpg,1,1,0,0,57
130533,6416485466,3,agg,CFD-BM-212-117-N.jpg,1,1,0,0,57
130534,6416485466,3,agg,bm08.jpg,1,1,0,0,57
130542,6416485466,4,agg,mb009.jpg,1,1,0,0,57
130547,6416485466,4,agg,043_03.jpg,1,1,0,0,57
130548,6416485466,4,agg,mb040.jpg,1,1,0,0,57
130549,6416485466,4,agg,bm01.jpg,1,1,0,0,57
130550,6416485466,5,agg,bm07.jpg,1,1,0,0,57
130555,6416485466,4,agg,CFD-BM-216-088-N.jpg,1,1,0,0,57
130557,6416485466,3,agg,CFD-BM-228-145-N.jpg,1,1,0,0,57
130559,6416485466,4,agg,CFD-BM-012-018-N.jpg,1,1,0,0,57
130560,6416485466,5,agg,bm14.jpg,1,1,0,0,57
130562,6416485466,4,agg,38M_NE_C.jpg,1,1,0,0,57
130565,6416485466,4,agg,CFD-BM-034-031-N.jpg,1,1,0,0,57
130568,6416485466,5,agg,CFD-BM-219-141-N.jpg,1,1,0,0,57
130569,6416485466,4,agg,mb048.jpg,1,1,0,0,57
130570,6416485466,5,agg,mb002.jpg,1,1,0,0,57
130574,6416485466,5,agg,CFD-BM-203-001-N.jpg,1,1,0,0,57
130575,6416485466,4,agg,CFD-BM-029-024-N.jpg,1,1,0,0,57
130576,6416485466,5,agg,mb027.jpg,1,1,0,0,57
130578,6416485466,5,agg,42M_NE_C.jpg,1,1,0,0,57
130582,6416485466,5,agg,mb008.jpg,1,1,0,0,57
130584,6416485466,3,agg,CFD-BM-225-154-N.jpg,1,1,0,0,57
130585,6416485466,3,agg,CFD-BM-036-003-N.jpg,1,1,0,0,57
132335,6496326531,5,agg,CFD-BF-015-004-N.jpg,0,1,0,0,51
132337,6496326531,5,agg,CFD-BF-043-003-N.jpg,0,1,0,0,51
132338,6496326531,4,agg,CFD-BF-045-003-N.jpg,0,1,0,0,51
132339,6496326531,5,agg,CFD-BF-023-010-N.jpg,0,1,0,0,51
132340,6496326531,2,agg,CFD-BF-021-013-N.jpg,0,1,0,0,51
132342,6496326531,4,agg,CFD-BF-027-002-N.jpg,0,1,0,0,51
132345,6496326531,1,agg,CFD-BF-013-001-N.jpg,0,1,0,0,51
132349,6496326531,3,agg,CFD-BF-035-001-N.jpg,0,1,0,0,51
132353,6496326531,4,agg,CFD-BF-009-002-N.jpg,0,1,0,0,51
132357,6496326531,4,agg,CFD-BF-024-002-N.jpg,0,1,0,0,51
132362,6496326531,2,agg,CFD-BF-003-003-N.jpg,0,1,0,0,51
132364,6496326531,5,agg,CFD-BF-016-017-N.jpg,0,1,0,0,51
132365,6496326531,2,agg,CFD-BF-042-026-N.jpg,0,1,0,0,51
132366,6496326531,2,agg,CFD-BF-028-001-N.jpg,0,1,0,0,51
132367,6496326531,3,agg,CFD-BF-014-002-N.jpg,0,1,0,0,51
132374,6496326531,5,agg,CFD-BF-031-002-N.jpg,0,1,0,0,51
132376,6496326531,3,agg,CFD-BF-001-025-N.jpg,0,1,0,0,51
132378,6496326531,5,agg,CFD-BF-019-001-N.jpg,0,1,0,0,51
132379,6496326531,6,agg,CFD-BF-041-001-N.jpg,0,1,0,0,51
132381,6496326531,3,agg,CFD-BF-007-001-N.jpg,0,1,0,0,51
132385,6496326531,6,agg,CFD-BF-032-038-N.jpg,0,1,0,0,51
132386,6496326531,7,agg,CFD-BF-011-002-N.jpg,0,1,0,0,51
132388,6496326531,3,agg,CFD-BF-248-149-N.jpg,0,1,0,0,51
132389,6496326531,2,agg,CFD-BF-037-022-N.jpg,0,1,0,0,51
132392,6496326531,3,agg,CFD-BF-030-002-N.jpg,0,1,0,0,51
132393,6496326531,5,agg,CFD-BF-004-014-N.jpg,0,1,0,0,51
132394,6496326531,2,agg,CFD-BF-251-211-N.jpg,0,1,0,0,51
132395,6496326531,1,agg,CFD-BF-036-027-N.jpg,0,1,0,0,51
132398,6496326531,3,agg,CFD-BF-012-001-N.jpg,0,1,0,0,51
132399,6496326531,5,agg,CFD-BF-044-034-N.jpg,0,1,0,0,51
132402,6496326531,1,agg,CFD-BF-010-001-N.jpg,0,1,0,0,51
132404,6496326531,3,agg,CFD-BF-033-028-N.jpg,0,1,0,0,51
132405,6496326531,6,agg,CFD-BF-005-001-N.jpg,0,1,0,0,51
132407,6496326531,3,agg,CFD-BF-039-031-N.jpg,0,1,0,0,51
132409,6496326531,7,agg,CFD-BF-038-037-N.jpg,0,1,0,0,51
132410,6496326531,6,agg,CFD-BF-029-031-N.jpg,0,1,0,0,51
132411,6496326531,7,agg,CFD-BF-246-170-N.jpg,0,1,0,0,51
132413,6496326531,2,agg,CFD-BF-020-002-N.jpg,0,1,0,0,51
132414,6496326531,5,agg,CFD-BF-006-017-N.jpg,0,1,0,0,51
132415,6496326531,5,agg,CFD-BF-025-002-N.jpg,0,1,0,0,51
132420,6496326531,1,agg,CFD-BF-002-001-N.jpg,0,1,0,0,51
132423,6496326531,5,agg,CFD-BF-018-039-N.jpg,0,1,0,0,51
132427,6496326531,7,agg,CFD-BF-034-002-N.jpg,0,1,0,0,51
132428,6496326531,5,agg,CFD-BF-008-001-N.jpg,0,1,0,0,51
132430,6496326531,2,agg,CFD-BF-040-003-N.jpg,0,1,0,0,51
134451,6609577421,1,agg,mb041.jpg,1,1,1,0,27
134452,6609577421,1,agg,137_03.jpg,1,1,1,0,27
134453,6609577421,1,agg,CFD-BM-025-035-N.jpg,1,1,1,0,27
134457,6609577421,1,agg,mb006.jpg,1,1,1,0,27
134459,6609577421,5,agg,bm05.jpg,1,1,1,0,27
134466,6609577421,4,agg,mb021.jpg,1,1,1,0,27
134471,6609577421,6,agg,mb014.jpg,1,1,1,0,27
134473,6609577421,1,agg,CFD-BM-019-002-N.jpg,1,1,1,0,27
134474,6609577421,1,agg,CFD-BM-040-002-N.jpg,1,1,1,0,27
134475,6609577421,5,agg,CFD-BM-253-004-N.jpg,1,1,1,0,27
134476,6609577421,4,agg,mb030.jpg,1,1,1,0,27
134482,6609577421,1,agg,mb005.jpg,1,1,1,0,27
134484,6609577421,1,agg,CFD-BM-217-082-N.jpg,1,1,1,0,27
134490,6609577421,1,agg,mb026.jpg,1,1,1,0,27
134495,6609577421,4,agg,CFD-BM-251-013-N.jpg,1,1,1,0,27
134496,6609577421,6,agg,mb042.jpg,1,1,1,0,27
134498,6609577421,3,agg,CFD-BM-017-021-N.jpg,1,1,1,0,27
134499,6609577421,1,agg,bm13.jpg,1,1,1,0,27
134501,6609577421,3,agg,CFD-BM-235-226-N.jpg,1,1,1,0,27
134504,6609577421,1,agg,CFD-BM-211-174-N.jpg,1,1,1,0,27
134506,6609577421,4,agg,mb025.jpg,1,1,1,0,27
134509,6609577421,7,agg,114_03.jpg,1,1,1,0,27
134511,6609577421,4,agg,CFD-BM-022-022-N.jpg,1,1,1,0,27
134517,6609577421,1,agg,mb029.jpg,1,1,1,0,27
134519,6609577421,1,agg,mb039.jpg,1,1,1,0,27
134525,6609577421,1,agg,CFD-BM-028-002-N.jpg,1,1,1,0,27
134529,6609577421,7,agg,bm11.jpg,1,1,1,0,27
134533,6609577421,4,agg,bm06.jpg,1,1,1,0,27
134534,6609577421,7,agg,mb028.jpg,1,1,1,0,27
134535,6609577421,3,agg,CFD-BM-213-134-N.jpg,1,1,1,0,27
134540,6609577421,1,agg,CFD-BM-030-003-N.jpg,1,1,1,0,27
